id,source,url,author,published_at,title,text,text_clean,lang_guess,tag_unpad,meta
x_1985947060454248783,x,https://x.com/i/web/status/1985947060454248783,1850974067924615169,2025-11-05T05:47:30.000Z,,@panglima_crypto @ChainGPT_Pad buzzing di chaingpt harus pake bahasa inggris atau bisa indo king,buzzing chaingpt harus pake bahasa inggris indo king,id,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
x_1985946502389199159,x,https://x.com/i/web/status/1985946502389199159,1734036638605733888,2025-11-05T05:45:17.000Z,,Info dong pad! Di nangor ada yang jual garskin hp offline gak ya,info dong pad nangor jual garskin offline,id,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
x_1985946486853804182,x,https://x.com/i/web/status/1985946486853804182,1720665183188922368,2025-11-05T05:45:14.000Z,,"@shangjueqian APBD Kabupaten Kapuas Hulu tahun 2024 mencapai Rp1,79 triliun, sementara untuk 2025 mengalami perubahan dengan peningkatan PAD hingga 25% yang difokuskan pada layanan dasar. Tingkat kemiskinan menurun menjadi 7,4% pada 2024, dengan sekitar 20.770 jiwa miskin dari total penduduk",apbd kabupaten kapuas hulu tahun 2024 capai rp1 triliun sementara 2025 alami ubah tingkat pad fokus layan dasar tingkat miskin turun jadi 2024 sekitar 770 jiwa miskin total duduk,id,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
x_1985946300592935290,x,https://x.com/i/web/status/1985946300592935290,1734036638605733888,2025-11-05T05:44:29.000Z,,"HAH pad! KELAS TEATERR GRATISSS?? SELAMA 2 HARII??? NAH TEMEN TEMEN YUK REGIST SEKARANGG!! kapan lagi ya kaan kelas teater gratiss, boleh banget ni ajak pacar, sahabat, hts, dan yang berada di sekitar jatinangor!! SEE UU FREN 🎭 https://t.co/UNfxAjHLVh",hah pad kelas teaterr gratiss lama hari nah temen temen yuk regist sekarangg kapan lagi kaan kelas teater gratiss boleh banget ajak pacar sahabat hts ada sekitar jatinangor see fren,id,True,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
x_1985945761750925603,x,https://x.com/i/web/status/1985945761750925603,1709537884246818816,2025-11-05T05:42:21.000Z,,@miatzho kak ogi masih adakah mouse pad sandeoki 😭 https://t.co/pIOzXwjdhc,kak ogi masih ada mouse pad sandeoki,id,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
x_1985945673653772622,x,https://x.com/i/web/status/1985945673653772622,609018775,2025-11-05T05:42:00.000Z,,"@panglima_crypto @ChainGPT_Pad Oh i see, menarik.. Ntar gua coba cek deh.. 
Thanks king informasi nya 🔥",see tarik ntar gua coba cek deh thanks king informasi nya,id,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
x_1985945327124500787,x,https://x.com/i/web/status/1985945327124500787,1808030753294540800,2025-11-05T05:40:37.000Z,,@Rahulchetry1992 Pura dekho malum pad jayega,pura dekho malum pad jayega,id,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
x_1985945233977426264,x,https://x.com/i/web/status/1985945233977426264,2158760748,2025-11-05T05:40:15.000Z,,@0xLamboe @ChainGPT_Pad Di @ChainGPT_Pad ada yang namanya promosi viral dapat alokasi token. Jadi kalo biasanya dapat token dari wl/staking di sini bisa tuh misal ada launchpad terus kamu bantu ngetweet itu kalo bisa viral kamu bisa dapet alokasinya. So jadi bukan cuman modal doang tapi dari enggagment,nama promosi viral alokasi token jadi kalau biasa token staking sini tuh misal launchpad terus bantu ngetweet kalau viral dapet alokasi jadi bukan cuman modal doang tapi enggagment,id,False,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
x_1985945064325980486,x,https://x.com/i/web/status/1985945064325980486,1734036638605733888,2025-11-05T05:39:35.000Z,,pad! denger dengerr ada kelas teater gratis yaa di fisipp???,pad denger dengerr kelas teater gratis yaa fisipp,id,False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}"
7c55d68c-5360-4543-86eb-04a80d45b130,news,https://news.google.com/rss/articles/CBMikwFBVV95cUxOaG9zbUp4dVVUdzhESHlmZW1tRzBqX2pqZEhVTmNCdlotRjFQN3V4bjlxd09aS0lybWdwT0tTdlBLR2VRQUUyNUl5ZEhSZURTRVdHUFBGTnJsdWZCMUxrV2VZR0JJM1hZbkk3RFI0MjF2VWxxV1UzeWxmZ3hpdl9NTVcxOWFkV3ZtcFppVmVEZTVsaFU?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 29 Oct 2025 03:17:04 GMT",Bakal Calon Dekan Fakultas Hukum Universitas Padjadjaran - Fakultas Hukum Universitas Padjadjaran,Bakal Calon Dekan Fakultas Hukum Universitas Padjadjaran - Fakultas Hukum Universitas Padjadjaran,bakal calon dekan fakultas hukum universitas padjadjaran fakultas hukum universitas padjadjaran,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMikwFBVV95cUxOaG9zbUp4dVVUdzhESHlmZW1tRzBqX2pqZEhVTmNCdlotRjFQN3V4bjlxd09aS0lybWdwT0tTdlBLR2VRQUUyNUl5ZEhSZURTRVdHUFBGTnJsdWZCMUxrV2VZR0JJM1hZbkk3RFI0MjF2VWxxV1UzeWxmZ3hpdl9NTVcxOWFkV3ZtcFppVmVEZTVsaFU?oc=5'}"
843c087e-1e38-4576-bea2-523a437064e0,news,https://news.google.com/rss/articles/CBMib0FVX3lxTE1FX2YwT0RtaFhGMGxLYjlZamk4S1o4d1JpMDE5cGlCbGNwUXhkWHFjODhIczJxWHNac2JVNTh5V2t0VENxZmhIeXRWeVBrWkVLUENELVNMSnpfWHc2N1h1M295cnBDOEM2MjJORkZRQQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 06 Oct 2025 07:00:00 GMT",Program Strategis & Prioritas Unpad 2025: Arah dan Komitmen Transformasi Akademik | FK UNPAD - Official Site - FK UNPAD,Program Strategis & Prioritas Unpad 2025: Arah dan Komitmen Transformasi Akademik | FK UNPAD - Official Site - FK UNPAD,program strategis prioritas unpad 2025 arah komitmen transformasi akademik unpad official site unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMib0FVX3lxTE1FX2YwT0RtaFhGMGxLYjlZamk4S1o4d1JpMDE5cGlCbGNwUXhkWHFjODhIczJxWHNac2JVNTh5V2t0VENxZmhIeXRWeVBrWkVLUENELVNMSnpfWHc2N1h1M295cnBDOEM2MjJORkZRQQ?oc=5'}"
9bde7264-d57b-4ae9-b671-5bb9012f2c97,news,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9OVXh6VjhnZkJBTmEzVEp0a3JDbldTbkx2WVBHcDViVEhkT0FoR3ZVU2xMdDA4czlWN3Y2R1dRVEJuQ0pvZ19TM09SQ3ZrUQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 23 Jul 2025 06:20:22 GMT",Direktorat Pengelolaan Aset dan Sarana Prasarana - Unpad,Direktorat Pengelolaan Aset dan Sarana Prasarana - Unpad,direktorat kelola aset sarana prasarana unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiTkFVX3lxTE9OVXh6VjhnZkJBTmEzVEp0a3JDbldTbkx2WVBHcDViVEhkT0FoR3ZVU2xMdDA4czlWN3Y2R1dRVEJuQ0pvZ19TM09SQ3ZrUQ?oc=5'}"
b54eb659-2329-47de-9600-20cf7c5b824e,news,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1FaW1CY1RaZ291TWxWTUp5dU1RMVpVbzVBckZlY3c0TDhLU05qM184MHkwREpkdDQ2V0pIcllNVzZfQmdvcTNIbTA3c1dvWUU?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 08 Oct 2025 21:00:46 GMT",Fakultas Hukum Universitas Padjadjaran - FH UNPAD - Fakultas Hukum Universitas Padjadjaran,Fakultas Hukum Universitas Padjadjaran - FH UNPAD - Fakultas Hukum Universitas Padjadjaran,fakultas hukum universitas padjadjaran unpad fakultas hukum universitas padjadjaran,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiT0FVX3lxTE1FaW1CY1RaZ291TWxWTUp5dU1RMVpVbzVBckZlY3c0TDhLU05qM184MHkwREpkdDQ2V0pIcllNVzZfQmdvcTNIbTA3c1dvWUU?oc=5'}"
bbd71e7b-0df6-4ccf-987b-65d17c7a89c8,news,https://news.google.com/rss/articles/CBMilgFBVV95cUxNc3p4cmVyR0tUUDFFTW5vNVBjcW1XbktpeXJpVjBtT1lPdlo0QWxOX2hHbzd0OTRfRFBaZzM3MlBVaUNQV1k4V29ZaHh2YUV1ZFo1aDV4d3VPbE1UcElmMDJFNWhTU00yVnRnblh6M0lmOWNhaVE0Q0NCTUVoU3NDS3BQMm1qbHFMUVM4a0VJVGotVGo3V3c?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 09 Jul 2025 07:00:00 GMT",Tiga Guru Besar Baru FISIP Unpad Resmi Dikukuhkan - Unpad,Tiga Guru Besar Baru FISIP Unpad Resmi Dikukuhkan - Unpad,tiga guru besar baru fisip unpad resmi kukuh unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMilgFBVV95cUxNc3p4cmVyR0tUUDFFTW5vNVBjcW1XbktpeXJpVjBtT1lPdlo0QWxOX2hHbzd0OTRfRFBaZzM3MlBVaUNQV1k4V29ZaHh2YUV1ZFo1aDV4d3VPbE1UcElmMDJFNWhTU00yVnRnblh6M0lmOWNhaVE0Q0NCTUVoU3NDS3BQMm1qbHFMUVM4a0VJVGotVGo3V3c?oc=5'}"
dc188d95-c46a-4295-a9e6-2435da83121d,news,https://news.google.com/rss/articles/CBMidEFVX3lxTE1HRDZkRnVrbHVPUWkxVGlkcHFkSS1oRnNiWEdsSWhHVV9NNS1ONlc5akU5RjZYNng2aUgxZDF4dzVVX3JraE5xd3JEdjlNb2RDZ3JYUFFxRmkwZEYwZ2lEOTd5VmotSW5ZV3MxSkU5RFpiREtW?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 08 Oct 2025 13:28:34 GMT","Dr. Nyulistiowati Suryanti S.H., M.H., C.N. - Fakultas Hukum Universitas Padjadjaran","Dr. Nyulistiowati Suryanti S.H., M.H., C.N. - Fakultas Hukum Universitas Padjadjaran",nyulistiowati suryanti fakultas hukum universitas padjadjaran,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMidEFVX3lxTE1HRDZkRnVrbHVPUWkxVGlkcHFkSS1oRnNiWEdsSWhHVV9NNS1ONlc5akU5RjZYNng2aUgxZDF4dzVVX3JraE5xd3JEdjlNb2RDZ3JYUFFxRmkwZEYwZ2lEOTd5VmotSW5ZV3MxSkU5RFpiREtW?oc=5'}"
40dd8ebd-3543-46c8-b661-7267b31e0670,news,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBtUnlvS25ZNFQxSm9zVkNHWmxnc0tfYTg0dWhBcGxkYVdNelVnUU1yX1lKWXVRODhvT0U4eHF4cUFUZXZibVk4MUdHdWprQ0ZSOUR1dEN2U3ZVMThVRXZEd29Ga05RaTN6?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Thu, 09 Oct 2025 00:47:05 GMT","Davina Oktivana, S.H., M.H., Ph.D. - Fakultas Hukum Universitas Padjadjaran","Davina Oktivana, S.H., M.H., Ph.D. - Fakultas Hukum Universitas Padjadjaran",davina oktivana fakultas hukum universitas padjadjaran,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiaEFVX3lxTFBtUnlvS25ZNFQxSm9zVkNHWmxnc0tfYTg0dWhBcGxkYVdNelVnUU1yX1lKWXVRODhvT0U4eHF4cUFUZXZibVk4MUdHdWprQ0ZSOUR1dEN2U3ZVMThVRXZEd29Ga05RaTN6?oc=5'}"
b4e47f3c-584e-4d3e-8bb5-7cd67197fe12,news,https://news.google.com/rss/articles/CBMisAFBVV95cUxNOTl0RWMxanlIMlVIVVd4cnZfYmxDV2hUcGV2b29zWEtMaDZFUF9aZUFXa2hlQ3BMcHVIQm1Hbl9zVy1lU01CYlRCYVBpZ3hncG85SklVVEpzOVVxZXVaYW51V0YtUk5LLWdsNHdiQ1AzQW5OeGY4MGJvZzhkNmVSbXBtWlVnbkdWTi1mWDBCSFRaRlFrQ3JEdzI5Q2cxMjlyanBNWm96bTVHaEI0TkF1Yw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 24 Aug 2020 07:00:00 GMT",Ini Ketentuan Registrasi bagi Calon Mahasiswa Baru Sarjana Jalur Mandiri Unpad - Unpad,Ini Ketentuan Registrasi bagi Calon Mahasiswa Baru Sarjana Jalur Mandiri Unpad - Unpad,tentu registrasi bagi calon mahasiswa baru sarjana jalur mandiri unpad unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMisAFBVV95cUxNOTl0RWMxanlIMlVIVVd4cnZfYmxDV2hUcGV2b29zWEtMaDZFUF9aZUFXa2hlQ3BMcHVIQm1Hbl9zVy1lU01CYlRCYVBpZ3hncG85SklVVEpzOVVxZXVaYW51V0YtUk5LLWdsNHdiQ1AzQW5OeGY4MGJvZzhkNmVSbXBtWlVnbkdWTi1mWDBCSFRaRlFrQ3JEdzI5Q2cxMjlyanBNWm96bTVHaEI0TkF1Yw?oc=5'}"
abd39a6c-70da-454b-817d-8efcced43561,news,https://news.google.com/rss/articles/CBMihAFBVV95cUxPMkJhRm1WSF8wYTA3TnpyS1VtZ0oxZnBKd01Ic1VoNHZ6RkVsQl9aaTM1eTNHcmZ2dVNxNk16d09hX29Yb081QTcyYUtPN1UxWDZvT0h6ZkJJaXlkeWxCWkQ4QXZtQS1yMEZjUUtxQW8tZ2pSazloMFlQNUx1SzV5U0NpVEY?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 05 May 2021 07:00:00 GMT",Wisuda Gelombang III Tahun Akademik 2020/2021 FK UNPAD | FK UNPAD - Official Site - FK UNPAD,Wisuda Gelombang III Tahun Akademik 2020/2021 FK UNPAD | FK UNPAD - Official Site - FK UNPAD,wisuda gelombang tahun akademik 2020 2021 unpad unpad official site unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMihAFBVV95cUxPMkJhRm1WSF8wYTA3TnpyS1VtZ0oxZnBKd01Ic1VoNHZ6RkVsQl9aaTM1eTNHcmZ2dVNxNk16d09hX29Yb081QTcyYUtPN1UxWDZvT0h6ZkJJaXlkeWxCWkQ4QXZtQS1yMEZjUUtxQW8tZ2pSazloMFlQNUx1SzV5U0NpVEY?oc=5'}"
4f0ad151-48d0-4f59-9fd9-329c93723be1,news,https://news.google.com/rss/articles/CBMimAFBVV95cUxOMmpuMTBJOGJUcGV2MXE0a19fV0lMLUVGczZBSHRUd240eXFobVAxeFI0d2JwQ2kzVWF4ZEVJdS03aVY4cXRVVFNtS2lORHZhNjB4b29HTFpQVG9ub2RqOVR0Und5dXpUZU9ybktBMHhtcndiSUJjamk5bzZBVzJCRzRXbEtrYmFKTWFJdWphNmFqcERqYVMwQw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 04 Dec 2015 08:00:00 GMT","Ade Ismail, SP., MP., “Potensi Pisang Lokal Jawa Barat Sangat Bagus” - Unpad","Ade Ismail, SP., MP., “Potensi Pisang Lokal Jawa Barat Sangat Bagus” - Unpad",ade ismail potensi pisang lokal jawa barat sangat bagus unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMimAFBVV95cUxOMmpuMTBJOGJUcGV2MXE0a19fV0lMLUVGczZBSHRUd240eXFobVAxeFI0d2JwQ2kzVWF4ZEVJdS03aVY4cXRVVFNtS2lORHZhNjB4b29HTFpQVG9ub2RqOVR0Und5dXpUZU9ybktBMHhtcndiSUJjamk5bzZBVzJCRzRXbEtrYmFKTWFJdWphNmFqcERqYVMwQw?oc=5'}"
6504bfda-20e7-46ba-b60d-068178f0cffd,news,https://news.google.com/rss/articles/CBMivwFBVV95cUxPSzZtV1RfQUU4ZHRRU2dGUW82YzlkSHJqSFRYeTVuMklaa3o5anVpekg2eGJhekViYi0zTk9pczI2TTFLOF85TVJCV3FIdjR6WnZXQ1haWkRQYm1wZkVyMkp0bmtBZlMwQzJpQlRxaVprdXNmMXdWQ0JwcW9KTVpzSlh1UnNISzNlaF9fVHBsSFlaTExsUlBhYUNtREQyT3VTa1FGSGZiWUpQdHhuWU9wX2V5TlpCY3ZsMTFpbEp4MA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 17 Feb 2021 08:00:00 GMT","Soal Revisi UU ITE, Ahli Hukum TIK Unpad: Literasi Digital Juga Penting Dipahami Masyarakat - Unpad","Soal Revisi UU ITE, Ahli Hukum TIK Unpad: Literasi Digital Juga Penting Dipahami Masyarakat - Unpad",soal revisi ite ahli hukum tik unpad literasi digital penting paham masyarakat unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMivwFBVV95cUxPSzZtV1RfQUU4ZHRRU2dGUW82YzlkSHJqSFRYeTVuMklaa3o5anVpekg2eGJhekViYi0zTk9pczI2TTFLOF85TVJCV3FIdjR6WnZXQ1haWkRQYm1wZkVyMkp0bmtBZlMwQzJpQlRxaVprdXNmMXdWQ0JwcW9KTVpzSlh1UnNISzNlaF9fVHBsSFlaTExsUlBhYUNtREQyT3VTa1FGSGZiWUpQdHhuWU9wX2V5TlpCY3ZsMTFpbEp4MA?oc=5'}"
ef1666fe-1c92-49e3-828e-a974248c4226,news,https://news.google.com/rss/articles/CBMisgFBVV95cUxNNjJFQ1BGN1lVVVNUaUhRdTBuMlNKbzEwMXIxaVBFTlBjTzlDVWlVNnJKYnpRY2RPZVZwZTZIZVFFVHhDQ01RZkpNWjJ2UHhrOElWQVgtQ0xpMnk5RzJacHRLQzVTdDZoeDMtSjRmdmprZVJHc19LaE50LWw4WkJOUFNoMFRvRkFkOW4xQ08xdVBLUGJzcVQtNXJhdTB6RDIyaC13RGpVRk9oZzB5NnpBMTJn?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Tue, 15 Jul 2025 07:00:00 GMT",Pengukuhan Guru Besar Fikom Unpad: Komitmen Mengembangkan Ilmu Komunikasi - S-3 Ilmu Komunikasi Unpad,Pengukuhan Guru Besar Fikom Unpad: Komitmen Mengembangkan Ilmu Komunikasi - S-3 Ilmu Komunikasi Unpad,kukuh guru besar fikom unpad komitmen kembang ilmu komunikasi s-3 ilmu komunikasi unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMisgFBVV95cUxNNjJFQ1BGN1lVVVNUaUhRdTBuMlNKbzEwMXIxaVBFTlBjTzlDVWlVNnJKYnpRY2RPZVZwZTZIZVFFVHhDQ01RZkpNWjJ2UHhrOElWQVgtQ0xpMnk5RzJacHRLQzVTdDZoeDMtSjRmdmprZVJHc19LaE50LWw4WkJOUFNoMFRvRkFkOW4xQ08xdVBLUGJzcVQtNXJhdTB6RDIyaC13RGpVRk9oZzB5NnpBMTJn?oc=5'}"
1ed00fdb-84a6-4954-aafd-49591cfb11fa,news,https://news.google.com/rss/articles/CBMihwFBVV95cUxPRUl4M0ZpM2VKZ0VoUkJ6UEdTYV90Y1VZNnR1OEFkSENqVzZsWjdXRk5URTFKQnB0Um1LMFZZZ3BjNGhfZ2c3VGhLQndNZU82MmdoU01aU2lQMXhQaGx1YVFLOVo0Tl9Mcm5tTUZCX2NIeUtjSkxIR3NCWGtlRG1rMXlrZXVFYm8?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 04 Aug 2024 22:52:28 GMT",Kalender Akademik Unpad TA 2024/2025 - Fakultas Teknik Geologi UNPAD,Kalender Akademik Unpad TA 2024/2025 - Fakultas Teknik Geologi UNPAD,kalender akademik unpad 2024 2025 fakultas teknik geologi unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMihwFBVV95cUxPRUl4M0ZpM2VKZ0VoUkJ6UEdTYV90Y1VZNnR1OEFkSENqVzZsWjdXRk5URTFKQnB0Um1LMFZZZ3BjNGhfZ2c3VGhLQndNZU82MmdoU01aU2lQMXhQaGx1YVFLOVo0Tl9Mcm5tTUZCX2NIeUtjSkxIR3NCWGtlRG1rMXlrZXVFYm8?oc=5'}"
bd5bd2a0-8a9d-41d9-860d-10590471a2bb,news,https://news.google.com/rss/articles/CBMijgFBVV95cUxQbzhMM0JqaUh3bHZ0d3c0MmFrV0MwWmNkRnZ6eFR3MkF1ZzYwRWxWaGt5NWJ3dkowOFAzY0lybjdMSzVOWmRMaHZMUU1XaTZUUDd3NGxfZlU5Tll2ZXU2OEVPMWFGU2pycnpza0dDbTUyMkwyM09lc25SSWszcjRiOW40c0dHb1VQLVhUVTRR?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 10 Jun 2024 07:00:00 GMT",ORIENTASI PEGAWAI SATUAN KERJA & PPPK DILINGKUNGAN RSGM UNPAD - rsgm unpad,ORIENTASI PEGAWAI SATUAN KERJA & PPPK DILINGKUNGAN RSGM UNPAD - rsgm unpad,orientasi pegawai satu kerja ppk lingkung rsgm unpad rsgm unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMijgFBVV95cUxQbzhMM0JqaUh3bHZ0d3c0MmFrV0MwWmNkRnZ6eFR3MkF1ZzYwRWxWaGt5NWJ3dkowOFAzY0lybjdMSzVOWmRMaHZMUU1XaTZUUDd3NGxfZlU5Tll2ZXU2OEVPMWFGU2pycnpza0dDbTUyMkwyM09lc25SSWszcjRiOW40c0dHb1VQLVhUVTRR?oc=5'}"
776bd3ce-4512-4cea-812e-b8120f8e0d76,news,https://news.google.com/rss/articles/CBMijwFBVV95cUxPeGwtTkpLWExIVnRHdDlVUHM1bllVWWl3eXExVEV2Y2EzMHJ6N2FKaU14Y1BpWWpiei1fY3EtR1duS00za2k5czE5ZDJjbFVjQVJ2Y0t0MExtZ0ZoWVFCZzIxekhqUW5OZXNhd0V0ck5VVGMtRlU1OE1tMFJXWEpFR0hsenRjaU0wUVpGMVh4OA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 30 Jun 2023 07:00:00 GMT",Kenal Lebih Dekat Program Studi Sarjana Terapan Unpad - Unpad,Kenal Lebih Dekat Program Studi Sarjana Terapan Unpad - Unpad,kenal lebih dekat program studi sarjana terap unpad unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMijwFBVV95cUxPeGwtTkpLWExIVnRHdDlVUHM1bllVWWl3eXExVEV2Y2EzMHJ6N2FKaU14Y1BpWWpiei1fY3EtR1duS00za2k5czE5ZDJjbFVjQVJ2Y0t0MExtZ0ZoWVFCZzIxekhqUW5OZXNhd0V0ck5VVGMtRlU1OE1tMFJXWEpFR0hsenRjaU0wUVpGMVh4OA?oc=5'}"
565cae98-b8fa-49fc-81bc-a6302877871f,news,https://news.google.com/rss/articles/CBMimgFBVV95cUxPdGxxdWZnNko0Q2JmbHpVSU1ac2UzclZMYWR2Y3lNRUpqcWgwcjRXQ0hyamtnN3hoc3pZVEFfdEdjdEZmeTBscmFRM0RheDM1eUZwcWxwSHdfMmF4TFVtbW5qZWZubWJoX0stNy16bDJISDR0X0pXZ3JTV3NqcVpxSWpoaVNncFFLUUFRZTU5dk1OZlhQYldIOExR?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 02 Jun 2014 07:00:00 GMT",Mahasiswa Fikom Unpad Gelar Kampanye “Jatinangor Tanpa Plastik” - Unpad,Mahasiswa Fikom Unpad Gelar Kampanye “Jatinangor Tanpa Plastik” - Unpad,mahasiswa fikom unpad gelar kampanye jatinangor tanpa plastik unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMimgFBVV95cUxPdGxxdWZnNko0Q2JmbHpVSU1ac2UzclZMYWR2Y3lNRUpqcWgwcjRXQ0hyamtnN3hoc3pZVEFfdEdjdEZmeTBscmFRM0RheDM1eUZwcWxwSHdfMmF4TFVtbW5qZWZubWJoX0stNy16bDJISDR0X0pXZ3JTV3NqcVpxSWpoaVNncFFLUUFRZTU5dk1OZlhQYldIOExR?oc=5'}"
ed9da649-bd17-4847-876d-16bc82dacc87,news,https://news.google.com/rss/articles/CBMifEFVX3lxTE1qUEhBY1Jya0JMdUh1Y1psYVlyNlg1N3Y1QlE1SEJBYlo2aV9lSjVtSXBBdlJwSGM0cWlsOHZ5NFN0X0xVaFlodTk4elZUenN2S0YyMHFUbW1nSFc2MXdKemY1UEMxYU5WYXd1M21wM1BqTjM0ZFRvV2VfV0M?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sat, 12 Nov 2022 10:37:44 GMT",Virtual Tour ala mahasiswa UNPAD saat pandemi - Unpad,Virtual Tour ala mahasiswa UNPAD saat pandemi - Unpad,virtual tour ala mahasiswa unpad saat pandemi unpad,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Aunpad.ac.id&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMifEFVX3lxTE1qUEhBY1Jya0JMdUh1Y1psYVlyNlg1N3Y1QlE1SEJBYlo2aV9lSjVtSXBBdlJwSGM0cWlsOHZ5NFN0X0xVaFlodTk4elZUenN2S0YyMHFUbW1nSFc2MXdKemY1UEMxYU5WYXd1M21wM1BqTjM0ZFRvV2VfV0M?oc=5'}"
